Gmt time,Open,High,Low,Close,Volume
03.04.2023 17:56:00.000,132.471,132.483,132.469,132.483,0.00021675000000000017
03.04.2023 17:57:00.000,132.485,132.486,132.470,132.475,0.0003805499999999998
03.04.2023 17:58:00.000,132.475,132.477,132.468,132.469,0.00028769999999999995
03.04.2023 17:59:00.000,132.469,132.489,132.461,132.461,0.00035221999999999993
03.04.2023 19:00:00.000,132.358,132.368,132.349,132.364,0.00028245000000000006
03.04.2023 19:01:00.000,132.364,132.373,132.362,132.373,0.00011745000000000005
03.04.2023 19:02:00.000,132.375,132.378,132.372,132.374,0.00020370000000000013
03.04.2023 19:03:00.000,132.375,132.384,132.358,132.362,0.0002140500000000001
03.04.2023 19:04:00.000,132.363,132.363,132.355,132.360,0.0001773000000000001
03.04.2023 19:05:00.000,132.359,132.359,132.346,132.346,0.00010740000000000005
03.04.2023 19:06:00.000,132.346,132.346,132.333,132.341,0.00015255000000000008
03.04.2023 19:07:00.000,132.340,132.357,132.340,132.350,0.0002082000000000001
03.04.2023 19:08:00.000,132.349,132.350,132.340,132.340,0.00018045000000000008
03.04.2023 19:09:00.000,132.341,132.341,132.326,132.331,0.00025290000000000013
03.04.2023 19:10:00.000,132.330,132.349,132.329,132.348,0.00023970000000000016
03.04.2023 19:11:00.000,132.349,132.354,132.339,132.339,0.00008220000000000002
03.04.2023 19:12:00.000,132.339,132.348,132.338,132.346,0.0001634400000000001
03.04.2023 19:13:00.000,132.345,132.347,132.339,132.339,0.00006720000000000001
03.04.2023 19:14:00.000,132.338,132.339,132.325,132.326,0.00013500000000000006
03.04.2023 19:15:00.000,132.325,132.329,132.325,132.326,0.00012735000000000003
03.04.2023 19:16:00.000,132.328,132.328,132.325,132.325,0.00004944000000000001
03.04.2023 19:17:00.000,132.325,132.326,132.317,132.320,0.00009180000000000004
03.04.2023 19:18:00.000,132.321,132.336,132.321,132.332,0.00014130000000000007
03.04.2023 19:19:00.000,132.334,132.341,132.329,132.329,0.00009630000000000008
03.04.2023 19:20:00.000,132.329,132.349,132.323,132.348,0.00013650000000000012
03.04.2023 19:21:00.000,132.347,132.348,132.343,132.347,0.00009300000000000005
03.04.2023 19:22:00.000,132.348,132.350,132.334,132.340,0.00009990000000000006
03.04.2023 19:23:00.000,132.340,132.353,132.339,132.346,0.00009150000000000007
03.04.2023 19:24:00.000,132.345,132.357,132.344,132.349,0.00011430000000000008
03.04.2023 19:25:00.000,132.350,132.358,132.348,132.353,0.00007050000000000003
03.04.2023 19:26:00.000,132.353,132.368,132.347,132.357,0.00009990000000000008
03.04.2023 19:27:00.000,132.357,132.357,132.340,132.350,0.00008949000000000007
03.04.2023 19:28:00.000,132.353,132.358,132.349,132.357,0.00012240000000000007
03.04.2023 19:29:00.000,132.357,132.366,132.357,132.366,0.00008220000000000006
03.04.2023 19:30:00.000,132.364,132.392,132.364,132.383,0.00017825000000000019
03.04.2023 19:31:00.000,132.384,132.396,132.379,132.395,0.00020835000000000016
03.04.2023 19:32:00.000,132.396,132.403,132.396,132.399,0.0002613
03.04.2023 19:33:00.000,132.400,132.402,132.394,132.401,0.00016965000000000017
03.04.2023 19:34:00.000,132.397,132.397,132.386,132.395,0.0002253000000000002
03.04.2023 19:35:00.000,132.394,132.399,132.392,132.394,0.00030626999999999955
03.04.2023 19:36:00.000,132.396,132.406,132.394,132.406,0.00015690000000000007
03.04.2023 19:37:00.000,132.407,132.407,132.393,132.406,0.0002918500000000001
03.04.2023 19:38:00.000,132.406,132.412,132.400,132.411,0.00015435000000000012
03.04.2023 19:39:00.000,132.412,132.414,132.402,132.408,0.00011835000000000004
03.04.2023 19:40:00.000,132.407,132.428,132.407,132.426,0.0002093400000000001
03.04.2023 19:41:00.000,132.427,132.427,132.413,132.416,0.00019440000000000012
03.04.2023 19:42:00.000,132.418,132.420,132.418,132.418,0.0000816
03.04.2023 19:43:00.000,132.419,132.419,132.416,132.417,0.0000555
03.04.2023 19:44:00.000,132.420,132.420,132.417,132.420,0.00009174000000000001
03.04.2023 19:45:00.000,132.419,132.419,132.408,132.410,0.00010530000000000004
03.04.2023 19:46:00.000,132.409,132.411,132.401,132.402,0.0002946
03.04.2023 19:47:00.000,132.402,132.409,132.398,132.409,0.00021000000000000014
03.04.2023 19:48:00.000,132.408,132.417,132.407,132.416,0.00011214000000000002
03.04.2023 19:49:00.000,132.416,132.437,132.416,132.430,0.00011946000000000005
03.04.2023 19:50:00.000,132.430,132.431,132.427,132.431,0.00010032000000000003
03.04.2023 19:51:00.000,132.430,132.430,132.425,132.426,0.00008697000000000002
03.04.2023 19:52:00.000,132.427,132.427,132.420,132.425,0.00009936000000000005
03.04.2023 19:53:00.000,132.426,132.428,132.422,132.425,0.00013056000000000005
03.04.2023 19:54:00.000,132.426,132.434,132.420,132.434,0.00018795000000000012
03.04.2023 19:55:00.000,132.433,132.440,132.433,132.437,0.00013335000000000004
03.04.2023 19:56:00.000,132.437,132.441,132.437,132.438,0.00006768
03.04.2023 19:57:00.000,132.438,132.438,132.433,132.437,0.00006354000000000002
03.04.2023 19:58:00.000,132.437,132.461,132.437,132.458,0.00026117999999999996
03.04.2023 19:59:00.000,132.458,132.459,132.442,132.451,0.0002635600000000001
03.04.2023 21:01:00.000,132.439,132.439,132.414,132.414,0.0000036000000000000003
03.04.2023 21:02:00.000,132.413,132.423,132.408,132.408,0.0000072
03.04.2023 21:03:00.000,132.407,132.408,132.407,132.408,0.0000018000000000000001
03.04.2023 21:04:00.000,132.413,132.413,132.408,132.412,0.000007800000000000002
03.04.2023 21:05:00.000,132.412,132.412,132.411,132.412,0.00025800000000000004
03.04.2023 21:06:00.000,132.412,132.412,132.411,132.412,0.0002639999999999999
03.04.2023 21:07:00.000,132.412,132.412,132.411,132.412,0.0002592
03.04.2023 21:08:00.000,132.412,132.412,132.411,132.412,0.0002639999999999999
03.04.2023 21:09:00.000,132.412,132.412,132.411,132.412,0.00026159999999999996
03.04.2023 21:10:00.000,132.412,132.412,132.411,132.412,0.00021360000000000029
03.04.2023 21:11:00.000,132.412,132.412,132.411,132.412,0.00025320000000000014
03.04.2023 21:12:00.000,132.412,132.413,132.411,132.412,0.0003461999999999989
03.04.2023 21:13:00.000,132.412,132.412,132.411,132.412,0.0003905999999999986
03.04.2023 21:14:00.000,132.412,132.412,132.411,132.412,0.0004806000000000009
03.04.2023 21:15:00.000,132.412,132.413,132.411,132.413,0.00043499999999999805
03.04.2023 21:16:00.000,132.413,132.413,132.412,132.413,0.00035466000000000154
03.04.2023 21:17:00.000,132.413,132.413,132.412,132.412,0.00039990000000000186
03.04.2023 21:18:00.000,132.413,132.413,132.412,132.413,0.00039618000000000183
03.04.2023 21:19:00.000,132.413,132.414,132.412,132.414,0.0002640299999999991
03.04.2023 21:20:00.000,132.414,132.414,132.413,132.414,0.0002848800000000001
03.04.2023 21:21:00.000,132.413,132.414,132.413,132.414,0.00028959999999999983
03.04.2023 21:22:00.000,132.414,132.414,132.413,132.413,0.00029240000000000006
03.04.2023 21:23:00.000,132.414,132.414,132.413,132.414,0.0002917600000000001
03.04.2023 21:24:00.000,132.414,132.414,132.413,132.413,0.00028560000000000006
03.04.2023 21:25:00.000,132.414,132.414,132.413,132.414,0.00028696000000000006
03.04.2023 21:26:00.000,132.413,132.414,132.413,132.414,0.0002954699999999992
03.04.2023 21:27:00.000,132.414,132.414,132.413,132.414,0.00004379999999999997
03.04.2023 21:29:00.000,132.413,132.414,132.413,132.414,0.00015120000000000018
03.04.2023 21:30:00.000,132.414,132.415,132.413,132.415,0.00009000000000000009
03.04.2023 21:31:00.000,132.415,132.415,132.415,132.415,0.0000048
03.04.2023 21:32:00.000,132.415,132.416,132.414,132.416,0.000009
03.04.2023 21:33:00.000,132.414,132.416,132.414,132.416,0.0000024
03.04.2023 21:34:00.000,132.414,132.414,132.414,132.414,0.0000013600000000000001
03.04.2023 21:35:00.000,132.412,132.412,132.412,132.412,0.0000013600000000000001
03.04.2023 21:36:00.000,132.412,132.415,132.412,132.415,0.00000256
03.04.2023 21:37:00.000,132.411,132.415,132.411,132.415,0.000006600000000000001
03.04.2023 21:38:00.000,132.411,132.411,132.410,132.410,0.00000458
03.04.2023 21:39:00.000,132.410,132.411,132.410,132.411,0.0000055
03.04.2023 21:40:00.000,132.419,132.419,132.419,132.419,0.00000237
03.04.2023 21:42:00.000,132.417,132.418,132.416,132.418,0.00000357
03.04.2023 21:43:00.000,132.418,132.418,132.417,132.418,0.000015600000000000003
03.04.2023 21:44:00.000,132.418,132.418,132.417,132.418,0.000023999999999999994
03.04.2023 21:45:00.000,132.417,132.417,132.417,132.417,0.0000012
03.04.2023 21:47:00.000,132.417,132.419,132.416,132.419,0.000029999999999999987
03.04.2023 21:48:00.000,132.417,132.419,132.417,132.419,0.0000024
03.04.2023 21:49:00.000,132.419,132.419,132.419,132.419,0.0000012
03.04.2023 21:50:00.000,132.419,132.419,132.417,132.417,0.0000024
03.04.2023 21:51:00.000,132.418,132.418,132.417,132.417,0.0000024
03.04.2023 21:52:00.000,132.417,132.419,132.415,132.419,0.0000072000000000000005
03.04.2023 21:53:00.000,132.421,132.423,132.413,132.413,0.00000496
03.04.2023 21:54:00.000,132.413,132.418,132.413,132.414,0.00005316000000000001
03.04.2023 21:56:00.000,132.412,132.412,132.411,132.412,0.0000036
03.04.2023 21:57:00.000,132.413,132.414,132.408,132.409,0.00009180000000000009
